cycle;start;source;rr;split;absorb;scatter;fission;produce;collision;escape;census;num_seg;scalar_flux;ppControl(s);cycleTracking(s);cycleSync(s)
88;5528;4096;319;31258;174447;1530831;138893;277786;1844171;0;5009;3690349;1.6277318e8;5.319096e-3;4.558628738e0;5.148381e-3
89;5009;4096;240;31887;174246;1529798;138916;277832;1842960;0;5422;3687574;1.5765018e8;5.286791e-3;4.554221916e0;5.087651e-3
90;5422;4096;376;31433;179859;1582051;144488;288976;1906398;0;5204;3812920;1.6070242e8;5.334211e-3;4.709642915e0;5.274021e-3
91;5204;4096;257;31631;179093;1581841;143816;287632;1904750;0;5397;3806168;1.64231e8;5.295861e-3;4.718322963e0;5.10789e-3
92;5397;4096;287;31485;174674;1533589;139315;278630;1847578;0;5332;3697520;1.5906302e8;5.28877e-3;4.568128927e0;5.143456e-3
93;5332;4096;332;31515;177692;1566518;142575;285150;1886785;0;5494;3773961;1.6249114e8;5.267625e-3;4.657004497e0;5.109538e-3
94;5494;4096;224;31371;175768;1542386;140191;280382;1858345;0;5160;3716380;1.602842e8;5.270492e-3;4.592080797e0;5.100213e-3
95;5160;4096;189;31631;173874;1524518;138311;276622;1836703;0;5135;3674746;1.5964138e8;5.299045e-3;4.534610012e0;5.096495e-3
96;5135;4096;133;31756;180451;1590298;145139;290278;1915888;0;5542;3832047;1.6342146e8;5.239502e-3;4.714845595e0;5.101695e-3
97;5542;4096;268;31277;176073;1546945;140751;281502;1863769;0;5325;3726739;1.5974421e8;5.274979e-3;4.5992135990000005e0;5.098324e-3
98;5325;4096;201;31586;172466;1510526;136923;273846;1819915;0;5263;3637521;1.5543958e8;5.25856e-3;4.499513413e0;5.134938e-3
99;5263;4096;142;31588;174106;1528073;138621;277242;1840800;0;5320;3681789;1.6131118e8;5.246196e-3;4.542300383e0;5.095857e-3
